"","agg_type","agg_name","disorder_spectrum_disorders_diagnosis_functioning_persons_dsm_intellectual_disability_high","video_music_show_movie_song_film_ipad_watch_videos_watching","conference_york_university_city_san_event_blogher_center_shannon_guide","fact_believe_important_given_issue_possible_issues_example_clear_question","know_time_see_tell_day_love_girl_way_want_well","science_article_offit_media_news_age_jenny_mccarthy_vaccines_paul","david_kirby_geier_mark_web_kathleen_site_use_geiers_mercury","know_get_time_people_even_see_way_good_well_make","see_research_paper_spectrum_study_colleagues_children_disorder_results_risk","mercury_chelation_lead_fda_poisoning_treatment_drug_levels_exposure_metals","children_child_parents_son_help_parent_kids_family_families_support","back_little_down_got_again_away_room_night_head_came","want_mom_boy_big_school_kids_boys_brother_house_friend","school_education_special_teacher_needs_students_schools_teachers_kids_classroom","years_family_mother_life_day_mom_year_dad_home_friends","water_pool_beach_summer_snow_sun_swimming_cold_winter_ocean","police_mother_story_death_abuse_news_boy_use_murder_case","neurodiversity_speaks_cure_persons_people_dawson_should_ne.eman_article_movement","words_thank_love_miles_post_silly_reading_please_appreciate_serious","study_children_data_prevalence_asd_years_risk_age_increase_studies","dog_today_work_good_kind_going_big_got_thing_job","bill_law_act_government_president_federal_money_states_insurance_million","fluffy_play_game_ball_fun_kids_team_playing_toys_toy","time_day_get_year_home_even_know_well_week_going","food_eat_eating_dinner_milk_diet_chocolate_cream_cup_foods","people_person_disability_world_human_disabled_society_community_word_rights","canada_children_government_treatment_care_services_health_national_canadian_adults","sensory_full_processing_sometimes_issues_problems_spectrum_brain_information_hearing","students_student_college_school_teachers_class_high_test_teaching_teacher","life_know_time_even_get_way_things_want_love_people","research_health_iacc_committee_public_national_asd_speaks_services_spectrum","brain_genetic_cells_research_environmental_genes_gene_studies_found_cell","birthday_party_went_happy_christmas_family_made_home_fun_day","kids_special_down_needs_syndrome_child_kid_baby_therapy_life","blog_post_read_comments_posts_comment_please_writing_write_page","doctor_hospital_pain_medical_medication_doctors_blood_brain_seizure_nurse","words_language_use_skills_social_communication_learning_learn_speech_behavior","house_use_paper_store_box_clean_stuff_bathroom_kitchen_buy","vaccine_vaccines_thimerosal_children_health_public_vaccination_cdc_safety_flu","back_bike_car_home_day_ride_got_went_school_down","care_people_needs_support_help_disabilities_services_family_families_community","made_told_asked_story_questions_information_letter_call_question_read","wakefield_mmr_vaccine_study_paper_andrew_medical_children_research_measles","hair_wear_wearing_white_blue_black_pink_color_red_shoes","book_read_books_reading_story_writing_write_stories_written_wrote","post_name_leave_comment_put_enter_blog_want_giveaway_get","treatment_aba_children_therapy_intervention_study_behavior_research_evidence_treatments","beauty_sleep_night_back_house_little_fiona_went_day_bed","god_love_hope_church_heart_life_believe_thank_world_jesus","joy_kids_got_boy_big_morning_house_during_therapist_potty"
"24","blog","extraordinary-ordinary.net",0.000508385818766631,0.00821705872279022,0.00696142064433354,0.0125085541179958,0.00569009348411979,0.00063324583400007,0.000189787467753386,0.12104164720643,0.000331886632558849,0.000271517199874805,0.00488185731544618,0.151819441112955,0.0246720406632933,0.00144984565074254,0.0171802532167353,0.0146137844863088,0.00142792741267498,0.000472806322345916,0.250475390887893,0.000992466867429321,0.00337822536032106,0.00125721785445854,0.00459282427941946,0.0688235516564258,0.0115609760739809,0.00296290798334642,0.000440867679068701,0.000661274321512382,0.00109876883030592,0.148499145167093,0.000674662976297103,0.000519295159817161,0.0131162456325509,0.00189513473637396,0.0294732888156511,0.0078545351867954,0.0032358143843371,0.0195950283414436,0.000494059030719112,0.00249319973766548,0.00398524954254979,0.00904502361687895,0.000183562509458681,0.0112918481322323,0.00742863895270173,0.00777233700996949,0.000387322670663222,0.00130480606300692,0.0101513039473516,0.00148347328315672
"25","blog","freerangekids.wordpress.com",0.00652948675479745,0.0109617117867754,0.0103441086741569,0.0377139087474397,0.0123607718239506,0.00587991085171715,0.0023351666093579,0.0561338782394629,0.00481169667885015,0.00298858773988757,0.0204451073532281,0.045549448500138,0.0277043477262876,0.0103074444443384,0.0214254098726485,0.170450869911262,0.00609316968132388,0.00482204871247095,0.00598299043631396,0.00901711807800817,0.00899007752065222,0.00831167219218008,0.00766223487660718,0.0557770759352511,0.0116042163841103,0.0134487244173105,0.00451135231252903,0.00448105984046363,0.00579341138945789,0.0434165635042759,0.00547487846029473,0.00415337415400452,0.0195022569468418,0.0078283857152046,0.021107456585614,0.0113227608498679,0.171025094709959,0.0168559244256469,0.00459904967313509,0.0106643688651823,0.0139602424625917,0.0266833112994858,0.00249559790155068,0.0111810952477088,0.00943458070191984,0.00196640731299826,0.00483200802994186,0.00439165263489094,0.00836791340789169,0.00830006962001677
"26","blog","fullspectrummama.blogspot.com",0.0146497736939308,0.00545647808282768,0.00442301024222763,0.0875971931653745,0.037014203780214,0.000470401602595362,0.000804050719696174,0.1040758047398,0.000642032318337574,0.000831609061548527,0.0358557724022649,0.0908507842880786,0.0212420417729568,0.0236105100176653,0.0343129008461965,0.00700779567319921,0.00246393897292871,0.0026247433774617,0.00265070134459461,0.00287548987009041,0.00881465879119765,0.00190169396797137,0.00757590544317536,0.0673107854250205,0.0186827073712238,0.0410349149603994,0.00434042866101796,0.120042031200995,0.0110986278512188,0.11039748902187,0.00244520504185829,0.00218947941479514,0.00639620764687829,0.00115938443343103,0.0289193894355798,0.00240118001091359,0.0117294944457221,0.0097513313869736,0.00105823001859505,0.00660082278296221,0.00473089047389554,0.0173862758614946,0.000223646005415916,0.0140387953120903,0.0100080240209509,0.000323246672370913,0.00152590809197731,0.00111063099373113,0.00520699632139572,0.00213638296288968
"27","blog","hoopdeedoo.blogspot.com",0.00327759833440478,0.0237935603964245,0.00392992575899543,0.0233198797434265,0.0022211851413693,0.00132730680469591,0.00233834855172563,0.113783033198278,0.00176449278651435,0.00103350503064419,0.0111055750775167,0.14974540204778,0.0655672804723338,0.0234885553011821,0.0275548705535343,0.0236453225257065,0.00172005252638875,0.00066129800366112,0.00178511655497288,0.00670619212962695,0.00339410572808384,0.00396124218332346,0.00931783704651202,0.194207046091452,0.0167263197022172,0.00373261252822308,0.00101991680849828,0.00243959497901868,0.00291419085275142,0.0323154869809641,0.000795267873736141,0.00148080290897923,0.0521075190814719,0.00866254256937845,0.0199515168125605,0.0122036496009759,0.0367473542298056,0.0267946784303192,0.000867821085497499,0.0128303134402686,0.00506723955941186,0.0149542047193318,0.000308123384515277,0.0122732782768007,0.00662267460648856,0.00100705390936956,0.00891826663147442,0.0017786461523782,0.00343960787813779,0.0143925850088738
"28","blog","idoinautismland.com",0.0062541409111245,0.0131424073013236,0.00635068508614185,0.0470194831461971,0.00388868949208825,0.00585962562608109,0.000711516179887433,0.110044637314088,0.00217008758780783,0.000599370500266987,0.0223841254821578,0.0790877006199343,0.0133058420620722,0.0344242486398373,0.0224802912950415,0.0270968842931443,0.00173109141525272,0.000863482806586268,0.00255035989905515,0.00352077661792583,0.00679204620548559,0.00167304156835261,0.0198934336297743,0.0814791206061413,0.011859089802537,0.0372317434232192,0.00101013642401996,0.010909076040943,0.0186314933569924,0.179473646316764,0.00196920964038941,0.00192145310721424,0.0118000057552804,0.00687664711115465,0.0238193302145003,0.0103099458974494,0.0882735648380403,0.00452446917528173,0.00130533151721644,0.00456561645787529,0.0140078154247494,0.0164233732054706,0.000324212743888396,0.00216047536260496,0.0146814513770859,0.000192849450334258,0.00392143437050561,0.00320604314861337,0.0148361706660951,0.00244232688600712
"29","blog","injectingsense.blogspot.com",0.00380444370623375,0.0169756395012367,0.028405555876814,0.151316659925427,0.00391461870458551,0.0602104342121333,0.00545660101742222,0.128266569824524,0.00104118226567829,0.0151303196404222,0.0368217361033421,0.0458171973787198,0.00956974289406246,0.0124578693581012,0.0250022770048331,0.0100070549678444,0.0177817153848235,0.0103967890848524,0.00248968170084682,0.0179878957270599,0.00157887595049326,0.0256942237824214,0.00497731967257552,0.0658831503745131,0.00343758004807229,0.020840452174262,0.000748476365157789,0.000575672814883206,0.0042794430083668,0.0401315765676475,0.0211633097522479,0.0106629343624143,0.0132579993240272,0.00162877474934963,0.0275498451713375,0.00472816226224207,0.00498598766147703,0.00307514769626805,0.0622076619300334,0.00332955931390894,0.00602383033796571,0.0303598107724261,0.00446906212382103,0.00603283398810381,0.00695831249526151,0.00129130132009368,0.00927241768137651,0.000787067564223385,0.0102263577921764,0.00098886866389025
"30","blog","juststimming.wordpress.com",0.00482027840296512,0.0116605785533044,0.00210726667681366,0.0561533151080284,0.0332112454084839,0.000143552282365797,5.70108127370382e-05,0.233799919089933,0.000264719115753774,0.000143033932435242,0.0103304306485986,0.154565909632767,0.0149243882033196,0.00628670922566607,0.0153484338742133,0.00129662172577111,0.00964571700478987,0.00695046992435103,0.000309493895154981,0.00173266203741352,0.00238048497387973,0.00112420836611753,0.00392804913412286,0.044689274202819,0.00226945062848099,0.11054499263596,0.000110140261876697,0.00213843625440227,0.0264727310264564,0.106794523421238,0.00207146326264727,0.000101400574662172,0.0032510995880752,0.00422149518056821,0.0229368473406988,0.00480745812982577,0.0442284719876148,0.00782239623855284,0.000112281307309177,0.00071762709081265,0.00494421993905614,0.0146546798718732,0.000480115795688437,0.00957249905075051,0.0111428374674283,0.000260758258892102,0.00167231525398973,0.000639093771928712,0.000204294435517063,0.00195459899389048
"31","blog","leftbrainrightbrain.co.uk",0.0134232741581944,0.00808816083972019,0.0159677731065467,0.10416288041294,0.00354035762590298,0.0440414998219164,0.032972262320267,0.115583065324576,0.00645669655105429,0.0234139423514255,0.0202104370187676,0.0257091140873102,0.0044100533734023,0.00987435183804267,0.00857367359844338,0.00340794311656564,0.0300735559659304,0.0071029292832863,0.000962322347301411,0.0744601083414947,0.00158213251747789,0.0284165289713923,0.00126843323081627,0.0329122128038765,0.00199283336144354,0.0193896196818394,0.00346463623573471,0.00127687407035309,0.00307565739669318,0.0153759429997178,0.0742967087454518,0.0201526515069862,0.00373854816051212,0.0022268716395632,0.0251295829845414,0.00927298472975631,0.00677751684566942,0.00337452809953518,0.0457116330652882,0.00141429189501507,0.0214365212561109,0.0328954647094694,0.0604534826517639,0.00239020715388715,0.00745657332031744,0.00173998059486627,0.0142116616533748,0.00252253872970553,0.00230342989138205,0.00130554961437017
"32","blog","letitbeautism.blogspot.com",0.00185861961210304,0.0221593652939464,0.00283696486831192,0.037964382563411,0.00902460905938284,0.00273389705251202,0.00121409300362242,0.135344658886191,0.00134613413332471,0.00281117195545773,0.00970607582417006,0.143739346387142,0.11849438438963,0.0276357960497407,0.0137429489621323,0.0171830163742915,0.00572342695198285,0.00281397129775873,0.0016369297484003,0.0010462926766869,0.00863245822202911,0.0045464207253648,0.0100174831430911,0.141136677776934,0.0093340362627372,0.00530493117239089,0.000575569252988109,0.00321391891691048,0.00452285209930367,0.0317945900483153,0.000958723406861444,0.000676921958433368,0.048334597577278,0.0047836345130912,0.04143358618707,0.0140860280950753,0.0111146791152095,0.015617089999519,0.00197157946169435,0.00750578388439371,0.00371488318935385,0.0292458482850721,0.00119201129670978,0.0147706012771031,0.00827839348896949,0.00562459284378507,0.0013590645355614,0.00366417194242596,0.00180623098942503,0.00576655524270533
"33","blog","lizditz.typepad.com",0.00972421620516553,0.00568891736706808,0.0786995749604707,0.0769416925559808,0.00272839803118859,0.09473370440074,0.0139194506197807,0.0606637915607007,0.00638897581936443,0.0215825001384041,0.0278137797711639,0.0216370876651672,0.00588591759083959,0.0214290067184677,0.01077974240859,0.00418689768192637,0.0222236714330226,0.0169017149099936,0.00105703977911044,0.0287888157669886,0.00272824592635956,0.01503290991757,0.00203870735036045,0.0287373454959449,0.0037989294487977,0.0320324868294609,0.00167696083808479,0.00289278306384959,0.00836111808279959,0.0248245543903738,0.0354558524463037,0.035882191959435,0.00465256670204959,0.00240656026898434,0.0520232359745403,0.00459031761217751,0.0144563705862712,0.00271752733474515,0.0470556729683595,0.00196037085048702,0.0247245333299027,0.0257490623615981,0.0545559737249219,0.00244427272360829,0.0117227008583994,0.00351905497830383,0.0170370735495047,0.000880002685790433,0.00121052306031576,0.00305719929656674
"34","blog","maternalinstincts.wordpress.com",0.00240311154016724,0.0136018386449349,0.00539469446971301,0.0329580591988165,0.0253691565255012,0.00212138774206002,0.00187346380906953,0.0581892532301697,0.00122585917399586,0.00092094169408518,0.0156865079886729,0.165772558141799,0.0291698952524118,0.0165904083657894,0.0269187030608102,0.0180116151458848,0.00518059642228953,0.001772223945385,0.00634164895006653,0.00321202979606238,0.00813894002807255,0.00858665423401046,0.00831079826091893,0.174579103469709,0.0207255587860405,0.00826596810980812,0.0018075338326262,0.00266346164301943,0.00260878133992164,0.0903692621184866,0.00320057715334463,0.0015815863361633,0.0201496007392758,0.00361992713401088,0.0357282419657079,0.051809668063439,0.0346247542901184,0.0169668434495697,0.0012504177646135,0.00281120361536017,0.0099544796648003,0.0177461668050597,0.000948482396092426,0.00663114917174236,0.00768407493703706,0.00274807576892312,0.0016353140907692,0.00273690192304308,0.0127944803317368,0.00660803947889432
"35","blog","mfamama.typepad.com",0.00111689776602129,0.00559330216783986,0.00322426799796792,0.0289422329121226,0.00700588203235472,0.00107157481123778,0.000736491125235167,0.104362121915023,0.0010785931545051,0.000724845277763921,0.00965455486439632,0.108092866007102,0.0161445834033462,0.00281685578147879,0.0117880956044011,0.0124139010334637,0.00236049831224341,0.000718644711126741,0.00214624579062892,0.00201888391105321,0.344790966289826,0.00402270679414248,0.00315971000425663,0.0835327678768337,0.0424867254193438,0.00402459299223557,0.000808379214648093,0.0015059391511683,0.00287822973916343,0.0361672839148224,0.000990088605954359,0.00102424608563594,0.0128226507286873,0.00285903745675403,0.0221521889455732,0.0279721465411351,0.00447102941651588,0.0172861250685686,0.00146085026390484,0.0048218184421445,0.00617595152367274,0.0209498497087925,0.000493844383160385,0.0110421732241725,0.00478283540857505,0.00523809903779723,0.000877630861798803,0.00239994905504698,0.0036573686036741,0.00313347666268463
"36","blog","momnos.blogspot.com",0.00316241230845884,0.0524122432162124,0.0103354961115419,0.0477924585468181,0.0172029342810049,0.00209610214826447,0.00141238971288208,0.0879586845107787,0.000692576200813727,0.000952698950563149,0.0160232812162645,0.145645775927542,0.0324135571797719,0.0140203962910289,0.0260459932294241,0.0235243558059833,0.0043682973416342,0.00220008652462133,0.00245928771792481,0.00347205641039434,0.00615375798458094,0.0142845230862743,0.00745054951314909,0.135310269916606,0.0153144352652888,0.00913867533025272,0.00184552486952845,0.00251950033142061,0.00559079996433156,0.0692535394173192,0.00293727793741385,0.00133755473707253,0.0297893275297275,0.00368957907217702,0.0471910710231147,0.00900772298642548,0.036679084217425,0.0126450610658928,0.00112355798448825,0.00713746346393808,0.00616829071670849,0.0284281770343869,0.000538273213291074,0.0126448633483361,0.0242427957415233,0.0019090849387504,0.00224205213582725,0.00375476464312128,0.00461848267897441,0.00286285622072682
"37","blog","motherofshrek.blogspot.com",0.00439098415659827,0.0130208413212008,0.00889963506731388,0.0356827128351119,0.00493906440970174,0.00245349479722157,0.00171003077654941,0.13263707592616,0.00130187206023355,0.00465164937336333,0.0308489644442568,0.112389372467319,0.0154117048140176,0.00593956706340105,0.025276849713849,0.0225264539758514,0.0139254059673958,0.0030843454525049,0.00313688745234157,0.00343877142165391,0.00641709678628123,0.00778217118544962,0.00840214463110991,0.0802138495574747,0.020260129009997,0.0391103032136968,0.0032373597679502,0.0166211994020392,0.00223504537099861,0.0782976995537991,0.00171780408140908,0.00231521252393118,0.0300377289877916,0.00200009502380649,0.0340323300004041,0.0168475790820527,0.0247404817208685,0.0349902650408,0.000906842915178023,0.00827148620813693,0.0380431212634041,0.0230734476451143,0.000874407014594588,0.0156144835027667,0.00835024300575499,0.00462127208113093,0.00219112261049469,0.0317355573137867,0.00840239043836668,0.00299144756536565
"38","blog","noahsdad.com",0.00190387391520496,0.0232567420450578,0.00590482411455474,0.0249231206940881,0.00645865606849306,0.00578589544776904,0.000836016014257385,0.145044879574601,0.00139768628710808,0.000870878397960111,0.0337798103925373,0.0968444972404484,0.0369626583113253,0.00349968353812162,0.0260728845704764,0.0149893319884334,0.00379821060799621,0.00114030207222253,0.00556964360852036,0.0041437177410749,0.00314222297266721,0.00255171534087146,0.0423253963467327,0.0957283489810011,0.0189066463175185,0.00816877036125436,0.00120179753545804,0.00161933570265623,0.00373221786526616,0.0269057017872538,0.00278379105995013,0.00480505474652453,0.0524563725321434,0.116454565583866,0.0456435312875985,0.013973413857132,0.0189696178384102,0.012118106528062,0.00284930810109078,0.00503485065288381,0.0102223731637697,0.0130234533733518,0.000567487113422354,0.00673903461254862,0.00546221297085143,0.00514703379899471,0.00445835397787543,0.00162222195249088,0.0276409147980685,0.00256283621003541
"39","blog","onedadsopinion.blogspot.com",0.0106812998854423,0.0072786354866222,0.0249857768546193,0.163563442499824,0.0061555552274142,0.0167521147882835,0.00510117351419441,0.0897282643255611,0.00222868823042398,0.00719438903742356,0.0366186326747248,0.0649633148849858,0.0127262693682467,0.0134045478487031,0.0286101894981189,0.0216807203510546,0.00591795984871478,0.0123437410590974,0.000416281141607412,0.012860043902962,0.00382249682795596,0.00960218251558982,0.0137773096089269,0.0834406689434669,0.019036336241976,0.0430213427864382,0.0028198581586944,0.00110363753961149,0.00411784474077436,0.0382758071769473,0.0220064328355461,0.00144069890757745,0.00994680756218048,0.00700239241602311,0.0558251506996491,0.00256525549390704,0.0269491084506985,0.00636600561373371,0.0148862405814988,0.00174671768518171,0.0225332983394297,0.0217105491582817,0.00683938517762819,0.00521027692812872,0.0102014252452644,0.00131034340407031,0.01685856572493,0.000271472408089004,0.00267544402552815,0.00142590437424813
"40","blog","questioning-answers.blogspot.com",0.0172406910579695,0.00261462552371781,0.00380422456996827,0.0292485669796361,0.000651902684895155,0.00124512615856416,0.000484731866918059,0.020368590952044,0.678966790726681,0.00747655617639208,0.00579356591746038,0.00855521610603663,0.00174691309911216,0.00154590065729292,0.00368756016630957,0.00307774922883216,0.0033179064399053,0.000445552861414061,0.000478925587289188,0.0500256942881906,0.000913447862149094,0.00161607303293492,0.00235588937938514,0.00871344396744039,0.00468900539725572,0.00394680377753802,0.000803126481001956,0.00282996631398941,0.00108261908338401,0.00691095140367514,0.00300000222410095,0.0606091606979056,0.00192232032698624,0.000703570246493132,0.00476591250303864,0.00944646773469024,0.00614320946557831,0.00213666406090799,0.00239671105034926,0.000669965734352685,0.0088339945112012,0.00390871781343814,0.00190273773170453,0.0012484993278428,0.00159520507413831,0.000265708241778378,0.0118551994909437,0.00232990803681762,0.00104088247918407,0.000587045501164809
"41","blog","qw88nb88.wordpress.com",0.00276511487258336,0.00796818745791974,0.00552825424563167,0.0728673382850945,0.00545327423125636,0.00645194802575676,0.00190269116326844,0.142501186923917,0.00173775469817532,0.00355250952452041,0.0107769314605576,0.0791524240279396,0.0116234254918575,0.0074063106272987,0.0123531035108305,0.0248453158115262,0.0102244643042323,0.00105920255931034,0.00190807393829987,0.00687918692327307,0.00797975275894988,0.0094242784417154,0.00784314406874299,0.0608914675327134,0.0269260796465102,0.034675464456657,0.00076982152135343,0.147295586969817,0.0328067202402982,0.034864966169449,0.00303297760321792,0.00422070010827998,0.0136863757315163,0.00185140988783124,0.0249730930669513,0.0145540499741476,0.0191511274354059,0.0499446427151679,0.00538986685078303,0.00343616630628347,0.0135501812256505,0.0152059731131982,0.00191207261836901,0.0225011878780234,0.00975725187980682,0.000902388478884431,0.00395527731111596,0.00525079554107484,0.00392011245661636,0.00237036992822087
"42","blog","rebekahscot.wordpress.com",0.0016472802019239,0.0221868042275473,0.00286498068706252,0.0478881278933629,0.0166737157662023,0.00115477564168466,0.00306448107204383,0.113526928456953,0.000944985436010212,0.00281335605802294,0.0106149313389638,0.147673361573398,0.0836929432686216,0.00759562776712613,0.0329293659833442,0.00749382814044468,0.00256691181123564,0.00172544240858308,0.0162764978403687,0.00183702582958541,0.00231764242590293,0.00232725610956655,0.0150457706226984,0.0646916922177637,0.0171452421255262,0.00847584464251756,0.00203868539682341,0.0148532642142598,0.00227598086180364,0.149885493045467,0.00107522995612868,0.00107065954169886,0.040157372827554,0.00290186914335048,0.0256671857562143,0.00838518307402021,0.00779020010368327,0.0259343181543235,0.000903222969083489,0.00777514410745012,0.00458586451526208,0.0195317906829047,0.00111521850560162,0.0205722403549449,0.00352272172821832,0.00438524782390436,0.004625603916842,0.00103621621300177,0.0128480732588839,0.00188839430211506
"43","blog","rhemashope.wordpress.com",0.00182870626120414,0.00811885054402267,0.00295716680596356,0.0139710166313669,0.0365043629018255,0.000629465973431964,0.000501719243697757,0.0654199846183708,0.000442187031668287,0.000886040367322387,0.00920810208947527,0.20957433241713,0.0249214552829874,0.00764090944434806,0.0254650937909883,0.0134656695642143,0.00211166028134758,0.000658386218211948,0.00344135092375405,0.00190289823929033,0.00180336375211226,0.0013702016510909,0.0080215762778887,0.105918763994312,0.0192848729330417,0.00203178687615755,0.000439011714804586,0.000955640805046667,0.00145088949811962,0.0903665308524673,0.000706370398478341,0.000841174490697715,0.0191063832515244,0.00250865042329509,0.00709739964982027,0.0204123203511352,0.0321919248291301,0.0280172473891649,0.000326695883786986,0.00487285893907311,0.0058774204739681,0.0119018495166588,0.000327306461742708,0.0154032807699823,0.00430906547164763,0.0016605882473486,0.00141296132982375,0.00148038643693925,0.173900109799214,0.00635400890090655
"44","blog","roostercalls.blogspot.com",0.00178724272162337,0.00544709977466979,0.00350570723133639,0.0280904118792858,0.0170627823352095,0.00126242528754277,0.00108649963715839,0.120138310616246,0.0011192999219292,0.00167573717165457,0.0206987540544994,0.142745033239389,0.0750619254184879,0.0208570424833238,0.0401445289832404,0.0143480680973287,0.00307063227154239,0.000670210441654808,0.00433499322614821,0.00110605716274993,0.00779588182520069,0.00527916262775458,0.00518804533461688,0.112927130491079,0.0121694809284924,0.00624134833912905,0.000422562665774087,0.00194666363117866,0.00690640072311488,0.148356231324818,0.00112739311821324,0.00109944276221405,0.027421945715502,0.00562212413950032,0.0371585870641815,0.0132059328423363,0.0154049847387998,0.0169239683627926,0.000706058787230884,0.00508304019986743,0.00718207572811006,0.0154427726951763,0.000244219524228873,0.0105616307365455,0.0110106985228499,0.000722685743379127,0.00244881311677217,0.00340527281408537,0.00808353351064231,0.00569915003139414
"45","blog","specialed.wordpress.com",0.00383112545450301,0.00689284068776369,0.00251187591360714,0.0854500536554366,0.00131905863010387,0.00292577413342792,0.00120820080108122,0.182306507973567,0.00104271594853797,0.00170833444712429,0.0205558251258138,0.0610422997354549,0.00571086644999544,0.0813984935954213,0.00668048131261459,0.00446917934155406,0.00367527515972463,0.00118622994766652,0.000897963674135394,0.00506557859045522,0.00290509288471893,0.0261748653234433,0.00272675933791398,0.123653065763994,0.006500275302381,0.0114960274946071,0.000798013162251882,0.00113578916866556,0.18302321398947,0.0164968285948232,0.00194516602476861,0.000218529039731233,0.00948743694236079,0.00128694449369729,0.0302350062916719,0.00740164840520503,0.0167349426277077,0.00940409171372081,0.000242959740707591,0.00170286434788785,0.0236374197016335,0.0205008634439933,0.000178317641409582,0.00193191661351494,0.0050273329288138,0.000613873870290103,0.00992783603677422,0.000367973016510944,0.00294346917920659,0.00142279634013704
"46","blog","spectrumliving.blogspot.com",0.00221038528667921,0.00338900800331707,0.00153747221430988,0.0182332601160552,0.00202146671737519,0.00151085908205224,0.000446915202169725,0.0757211632253457,0.00302553209558001,0.00581926145111426,0.0149922927194929,0.1841426783749,0.0401870467456143,0.0276173037354444,0.0137623563400486,0.00866419437245417,0.00428986679173324,0.000738581723323517,0.0016031218108941,0.00126555288581905,0.00233551231603123,0.00229077855802399,0.00398062187340549,0.264165009012667,0.0146254116842112,0.0065534987674517,0.000439688734051724,0.00182967457189954,0.00228171927147604,0.0335097682577419,0.000550313457173353,0.000957551851872673,0.0151067817470248,0.00956957976376894,0.0156076818026679,0.0451676507824291,0.0353719940183226,0.032620002816743,0.00164403802139716,0.00417068696745315,0.00660290019648226,0.0147816593832357,0.000228015782561897,0.0302700743194338,0.0030331515182152,0.0070648548302084,0.00416075636749632,0.0109796285172003,0.00697784409695753,0.0119448318186736
"47","blog","susanetlinger.typepad.com",0.00469318419072872,0.0164941488972784,0.0259001947958451,0.0418835339796263,0.0053155588350701,0.00263186508219748,0.000635029859544643,0.0864495904917524,0.00147898430825306,0.00106484831997562,0.0242130522660711,0.164140858658173,0.0630229482728591,0.0229157418213704,0.027385648956075,0.0149841954028391,0.00145288415815343,0.00149098634629837,0.00300911989940064,0.00345289093806764,0.00613853354191873,0.0063673990526611,0.0101001960010295,0.104779214281774,0.016882967399897,0.0115354189380483,0.001730693230977,0.00375674126644403,0.00200376683169064,0.0837969576335681,0.00339721322027566,0.00201957884262091,0.0365777995164305,0.0081640174927886,0.0368333748301991,0.0040168573533439,0.0349433551203803,0.0149673008230822,0.000701111062937752,0.00640557674957112,0.0095580516203147,0.0174975185323583,0.000737044999701548,0.0159396664505116,0.0201457263871163,0.000927029823246614,0.00641555954866406,0.00407711893115201,0.00297994554033558,0.013988999497381
"48","blog","susansenator.com",0.00319687425602057,0.0130360290343518,0.0156349901228986,0.0324628721924659,0.00700391509650827,0.00222434333650827,0.000473309755032268,0.128526616750329,0.00125326361934182,0.000638819190968874,0.0148725384129275,0.137850272335255,0.0377714534408031,0.0137120480340364,0.0337006551616304,0.0284922059211515,0.0051712335927829,0.00264607980461801,0.00219308748491227,0.00247736707837173,0.00600924566768363,0.0132280077809819,0.0192059566006136,0.0610808543988951,0.0235156368669162,0.0131941937622494,0.00113452205440948,0.00247941973360513,0.00625872890959899,0.134262465394406,0.00468703594630835,0.00109827106872505,0.0308993286983325,0.00298010467198174,0.0167867449157852,0.00718853083597211,0.0169108345445194,0.0163210131128674,0.00146986986751658,0.0069542231449335,0.0367822135525523,0.0147763887899627,0.000671648940921943,0.0416079780992535,0.0209943426855076,0.000937379433902727,0.00215469358222284,0.00111111649303116,0.00912620618699042,0.00283506963843889
"49","blog","teenautism.com",0.00323796789519682,0.0175189177299192,0.00451431813684971,0.0374479903705929,0.00882767021581134,0.000650352080928881,0.00045359655700924,0.082864723843803,0.000550756058057397,0.000977004077501007,0.0284152760373423,0.146164426381647,0.0369115289714744,0.0274152713610647,0.0437918017586805,0.0228311967874627,0.00341337666300631,0.000990229786304885,0.00153429154021114,0.00411728104529046,0.00369308869870455,0.00323837504258107,0.00624090089223823,0.186942663077373,0.0135585318843348,0.00810654874981784,0.000655696786198947,0.0096899466885641,0.00788400115200964,0.0556025387003156,0.00194283984064993,0.000778490548131806,0.0261204867658137,0.00417416550955029,0.0268205703435961,0.0116969151625611,0.0435364647709398,0.0245212672686496,0.002173725420575,0.00789008327566896,0.0155668584659576,0.0246858396279221,0.000319251961431531,0.00974463942714049,0.0193744347380592,0.00253829285964108,0.00456765315751241,0.00067482579856533,0.0038925985149733,0.000740327572368639
"50","blog","theadventuresofboywonder.blogspot.com",0.00159586975049096,0.00426930312218097,0.00318815340229137,0.015796849247384,0.0239574116562338,0.000993716986626969,0.000353413799776938,0.0595203760955465,0.0011856326924886,0.000452305263739132,0.027796664668655,0.140781762152344,0.142389329596352,0.023113489664293,0.0254132163593583,0.0124761854770509,0.00220377334568907,0.00156018138948942,0.00287537991045904,0.00233462619562007,0.00999999439484725,0.00674472964775933,0.00966094179449595,0.114755803043425,0.0160083700298905,0.0139317503738104,0.000862377026362246,0.000678182181476787,0.00250274601298563,0.147444882575303,0.000892896052925349,0.000959988271932042,0.0244926733289473,0.0108008163119513,0.02648138502066,0.00866223317844917,0.0184916602053274,0.0135969263885348,0.000973839556164145,0.0120376140944204,0.00745008812257797,0.0102473077716793,0.000746841656787167,0.0168564894256893,0.00347997721535502,0.0059129422887419,0.00456333364172984,0.00112035227435861,0.0119068822148827,0.00547833512245989
